reputation_change_year,reputation_change_quarter,reputation_change_month,reputation_change_week,reputation_change_day,badge_bronze,badge_silver,badge_gold,account_age_days,expertise_level
30,30,30,0,0,286,174,56,5319,Expert
50,50,50,0,0,223,133,56,5512,Expert
50,50,50,10,0,230,153,50,5749,Expert
70,70,70,10,0,165,121,7,3821,Expert
30,30,30,0,0,86,71,18,6026,Expert
20,20,20,0,0,18,23,5,5982,Expert
40,40,40,10,0,187,155,36,5920,Expert
40,40,40,0,0,448,272,79,5616,Expert
40,40,40,0,0,73,50,10,6024,Expert
60,60,60,0,0,447,229,64,5076,Expert
100,100,100,0,0,140,105,21,5258,Expert
50,50,50,0,0,192,142,21,4955,Expert
20,20,20,0,0,108,89,11,5044,Expert
30,30,30,0,0,108,63,6,3467,Expert
70,70,70,10,0,192,92,8,4214,Expert
20,20,20,10,0,151,132,17,5163,Expert
40,40,40,10,0,153,108,35,5910,Expert
20,20,20,10,0,203,159,50,5999,Expert
60,60,60,0,0,369,217,53,5639,Expert
3,3,3,0,0,93,75,5,6002,Expert
28,28,28,0,0,98,62,6,5540,Expert
30,30,30,30,0,132,105,13,3127,Expert
70,70,70,10,0,177,134,22,4764,Expert
30,30,30,10,0,157,113,11,5057,Expert
155,155,155,30,0,241,205,23,4093,Expert
40,40,40,0,0,124,99,6,5981,Expert
30,30,30,0,0,123,107,16,5715,Expert
20,20,20,0,0,100,90,11,5486,Expert
10,10,10,0,0,152,114,13,5952,Expert
50,50,50,0,0,104,96,12,4710,Expert
20,20,20,0,0,118,102,15,5946,Expert
10,10,10,0,0,101,74,17,4868,Expert
50,50,50,10,0,142,106,9,5701,Expert
50,50,50,20,0,33,41,4,5337,Expert
49,49,49,9,0,111,79,6,4892,Expert
144,144,144,0,0,71,41,8,4394,Expert
20,20,20,10,0,155,129,12,5541,Expert
0,0,0,0,0,119,107,8,4295,Expert
30,30,30,0,0,106,93,9,4683,Expert
71,71,71,0,0,129,102,19,4514,Expert
35,35,35,0,0,126,85,14,3965,Expert
60,60,60,10,0,112,74,5,5028,Expert
90,90,90,10,0,84,69,18,5857,Expert
30,30,30,0,0,149,77,13,5813,Expert
0,0,0,0,0,168,128,16,5927,Expert
21,21,21,1,0,73,60,8,5984,Expert
60,60,60,0,0,153,170,16,4648,Expert
38,38,38,0,0,236,161,55,5205,Expert
10,10,10,0,0,126,94,17,5863,Expert
50,50,50,0,0,90,58,10,4939,Expert
28,28,28,10,0,171,104,20,5905,Expert
90,90,90,10,0,117,110,17,5007,Expert
30,30,30,0,0,91,62,9,5983,Expert
100,100,100,10,0,271,266,32,4636,Expert
38,38,38,0,0,130,99,13,4374,Expert
40,40,40,0,0,125,106,12,5651,Expert
10,10,10,0,0,199,138,34,5739,Expert
280,280,280,20,0,114,157,23,3276,Expert
40,40,40,0,0,123,101,18,5139,Expert
60,60,60,10,0,146,110,31,5520,Expert
20,20,20,0,0,104,97,5,5634,Expert
148,148,148,10,0,351,218,48,5378,Expert
60,60,60,0,0,103,73,10,4895,Expert
48,48,48,10,0,115,104,12,5366,Expert
176,176,176,40,0,187,128,16,5757,Expert
0,0,0,0,0,36,42,11,5585,Expert
20,20,20,0,0,134,107,12,5149,Expert
10,10,10,0,0,276,181,34,4860,Expert
28,28,28,0,0,87,67,6,6028,Expert
60,60,60,10,0,85,84,12,5390,Expert
101,101,101,21,0,110,78,8,3831,Expert
10,10,10,0,0,20,26,5,5912,Expert
40,40,40,0,0,165,124,27,5417,Expert
40,40,40,0,0,253,198,70,5975,Expert
0,0,0,0,0,96,96,6,5473,Expert
0,0,0,0,0,183,102,11,5641,Expert
100,100,100,10,0,96,103,18,5743,Expert
10,10,10,0,0,143,115,6,3138,Expert
20,20,20,10,0,129,118,12,3546,Expert
8,8,8,10,0,534,316,126,5349,Expert
120,120,120,10,0,128,125,10,2782,Expert
38,38,38,0,0,149,121,47,6012,Expert
40,40,40,0,0,478,269,82,5106,Expert
70,70,70,0,0,158,106,10,5961,Expert
134,134,134,10,0,54,41,6,4348,Expert
10,10,10,0,0,115,95,9,4790,Expert
0,0,0,0,0,27,21,1,4452,Beginner
0,0,0,0,0,24,21,3,4447,Beginner
0,0,0,0,0,72,42,8,4339,Beginner
10,10,10,0,0,35,22,4,3837,Beginner
0,0,0,0,0,41,28,3,3706,Beginner
30,30,30,10,0,12,13,2,3653,Beginner
12,12,12,0,0,30,18,4,3632,Beginner
10,10,10,0,0,25,20,0,3141,Beginner
0,0,0,0,0,30,27,0,3084,Beginner
42,42,42,0,0,34,17,0,2453,Beginner
0,0,0,0,0,50,32,4,5786,Beginner
0,0,0,0,0,46,32,2,5747,Beginner
10,10,10,0,0,42,27,3,5704,Beginner
10,10,10,0,0,59,41,9,5689,Beginner
0,0,0,0,0,43,25,0,5557,Beginner
0,0,0,0,0,35,26,3,5390,Beginner
0,0,0,0,0,32,25,6,5362,Beginner
0,0,0,0,0,30,31,2,5187,Beginner
0,0,0,0,0,11,23,2,4958,Beginner
0,0,0,0,0,79,52,9,4898,Beginner
10,10,10,0,0,14,19,1,4853,Beginner
0,0,0,0,0,39,30,6,4678,Beginner
10,10,10,10,0,20,20,0,4645,Beginner
10,10,10,0,0,43,35,8,4475,Beginner
0,0,0,0,0,33,21,3,4407,Beginner
20,20,20,0,0,31,23,3,4371,Beginner
0,0,0,0,0,18,16,2,4328,Beginner
0,0,0,0,0,32,23,5,4260,Beginner
0,0,0,0,0,45,35,12,3576,Beginner
10,10,10,0,0,36,29,1,3323,Beginner
0,0,0,0,0,23,12,2,2582,Beginner
20,20,20,0,0,26,25,2,5710,Beginner
10,10,10,0,0,24,23,1,5627,Beginner
10,10,10,0,0,48,35,4,5624,Beginner
0,0,0,0,0,62,41,3,5198,Beginner
10,10,10,0,0,48,31,5,5165,Beginner
0,0,0,0,0,28,27,3,5023,Beginner
0,0,0,0,0,74,40,0,4842,Beginner
0,0,0,0,0,37,24,1,5062,Beginner
10,10,10,0,0,31,24,3,4505,Beginner
0,0,0,0,0,54,32,1,4285,Beginner
0,0,0,0,0,82,55,5,4162,Beginner
0,0,0,0,0,53,25,2,3938,Beginner
0,0,0,0,0,48,35,0,3740,Beginner
0,0,0,0,0,40,32,7,3720,Beginner
0,0,0,0,0,32,13,1,3696,Beginner
20,20,20,0,0,51,33,1,3419,Beginner
0,0,0,0,0,16,10,2,3015,Beginner
10,10,10,10,0,30,32,3,5828,Beginner
10,10,10,0,0,24,25,2,5685,Beginner
10,10,10,0,0,48,33,9,5372,Beginner
0,0,0,0,0,29,27,4,5343,Beginner
0,0,0,0,0,38,31,2,5189,Beginner
0,0,0,0,0,50,34,6,5024,Beginner
0,0,0,0,0,47,34,7,4847,Beginner
0,0,0,0,0,49,32,6,4814,Beginner
20,20,20,0,0,52,33,6,4626,Beginner
10,10,10,0,0,45,29,7,4604,Beginner
0,0,0,0,0,68,35,3,4595,Beginner
10,10,10,0,0,38,36,6,4451,Beginner
0,0,0,0,0,32,22,4,4356,Beginner
0,0,0,0,0,25,21,1,4300,Beginner
10,10,10,0,0,47,28,1,4107,Beginner
30,30,30,0,0,60,32,8,4012,Beginner
0,0,0,0,0,37,20,3,4003,Beginner
0,0,0,0,0,29,20,2,3900,Beginner
0,0,0,0,0,48,26,3,3792,Beginner
0,0,0,0,0,67,46,4,3726,Beginner
0,0,0,0,0,40,24,2,3722,Beginner
10,10,10,0,0,50,32,11,3457,Beginner
10,10,10,10,0,69,34,10,3224,Beginner
0,0,0,0,0,19,14,1,2974,Beginner
0,0,0,0,0,27,30,3,5977,Beginner
2,2,2,0,0,63,35,4,5976,Beginner
0,0,0,0,0,34,33,3,5895,Beginner
0,0,0,0,0,36,28,7,5556,Beginner
0,0,0,0,0,55,36,1,5789,Beginner
0,0,0,0,0,56,38,6,5419,Beginner
30,30,30,0,0,44,31,4,5173,Beginner
30,30,30,0,0,26,34,1,5022,Beginner
0,0,0,0,0,29,27,3,5002,Beginner
0,0,0,0,0,10,14,1,4941,Beginner
10,10,10,0,0,2,16,2,4587,Beginner
0,0,0,0,0,40,26,2,4583,Beginner
0,0,0,0,0,57,32,9,4473,Beginner
0,0,0,0,0,43,40,2,4344,Beginner
0,0,0,0,0,59,40,10,4252,Beginner
0,0,0,0,0,15,16,1,4144,Beginner
20,20,20,0,0,45,23,4,4100,Beginner
10,10,10,10,0,31,20,1,4080,Beginner
0,0,0,0,0,66,31,1,3818,Beginner
0,0,0,0,0,22,21,0,3720,Beginner
20,20,20,0,0,79,38,6,3572,Beginner
10,10,10,0,0,13,12,2,2868,Beginner
10,10,10,0,0,16,25,3,5983,Beginner
0,0,0,0,0,35,24,2,5719,Beginner
0,0,0,0,0,79,46,8,5667,Beginner
10,10,10,0,0,22,20,0,2588,Advanced
0,0,0,0,0,51,38,6,5698,Advanced
0,0,0,0,0,63,46,5,5691,Advanced
0,0,0,0,0,46,32,4,5596,Advanced
10,10,10,0,0,52,36,10,5403,Advanced
20,20,20,0,0,99,64,17,4993,Advanced
10,10,10,10,0,50,33,7,4730,Advanced
50,50,50,0,0,45,30,5,4437,Advanced
50,50,50,12,0,93,52,8,4144,Advanced
10,10,10,0,0,219,101,12,4049,Advanced
0,0,0,0,0,32,27,1,4014,Advanced
0,0,0,0,0,40,31,6,3093,Advanced
40,40,40,0,0,89,56,15,2383,Advanced
0,0,0,0,0,50,41,7,5984,Advanced
30,30,30,0,0,33,31,2,5250,Advanced
20,20,20,0,0,43,29,4,5143,Advanced
10,10,10,0,0,75,52,6,5068,Advanced
0,0,0,0,0,38,29,3,4883,Advanced
0,0,0,0,0,79,43,4,4863,Advanced
28,28,28,0,0,72,45,3,4231,Advanced
22,22,22,0,0,59,44,6,4015,Advanced
0,0,0,0,0,56,44,4,6012,Advanced
0,0,0,0,0,51,33,1,5785,Advanced
0,0,0,0,0,57,37,3,5589,Advanced
20,20,20,0,0,15,24,2,5168,Advanced
0,0,0,0,0,72,44,2,5138,Advanced
0,0,0,0,0,40,31,6,4941,Advanced
20,20,20,0,0,45,38,3,4619,Advanced
10,10,10,0,0,52,32,3,4468,Advanced
0,0,0,0,0,32,26,3,4284,Advanced
20,20,20,0,0,27,18,0,3709,Advanced
0,0,0,0,0,34,24,2,3209,Advanced
10,10,10,0,0,34,28,6,5243,Advanced
0,0,0,0,0,59,46,8,5088,Advanced
30,30,30,0,0,42,27,3,5061,Advanced
0,0,0,0,0,23,22,2,4947,Advanced
10,10,10,0,0,33,26,5,4855,Advanced
10,10,10,0,0,62,37,9,4742,Advanced
0,0,0,0,0,58,43,6,4729,Advanced
0,0,0,0,0,103,50,4,4715,Advanced
20,20,20,0,0,39,29,6,4609,Advanced
30,30,30,10,0,31,27,2,4566,Advanced
10,10,10,0,0,38,41,3,4216,Advanced
25,25,25,0,0,30,17,1,3678,Advanced
10,10,10,0,0,37,16,1,2529,Advanced
49,49,49,15,0,28,14,1,1988,Advanced
0,0,0,0,0,24,25,4,6016,Advanced
0,0,0,0,0,59,40,4,5218,Advanced
0,0,0,0,0,26,23,5,4899,Advanced
0,0,0,0,0,70,49,3,4838,Advanced
0,0,0,0,0,38,20,3,3639,Advanced
30,30,30,10,0,38,27,1,3380,Advanced
0,0,0,0,0,30,29,2,5947,Advanced
0,0,0,0,0,40,36,3,5433,Advanced
10,10,10,10,0,33,29,2,5430,Advanced
0,0,0,0,0,48,26,0,5105,Advanced
10,10,10,0,0,43,35,4,5068,Advanced
0,0,0,0,0,82,46,11,4744,Advanced
10,10,10,0,0,46,34,4,4711,Advanced
10,10,10,0,0,40,30,7,4379,Advanced
0,0,0,0,0,67,48,7,4228,Advanced
0,0,0,0,0,61,41,8,4013,Advanced
0,0,0,0,0,55,30,2,2968,Advanced
80,80,80,0,0,50,53,6,5378,Advanced
10,10,10,0,0,47,28,3,5272,Advanced
10,10,10,0,0,64,61,4,4768,Advanced
0,0,0,0,0,59,37,6,4664,Advanced
0,0,0,0,0,28,23,2,5984,Advanced
20,20,20,0,0,36,28,3,5572,Advanced
10,10,10,0,0,52,32,8,5112,Advanced
20,20,20,0,0,22,24,2,4528,Advanced
40,40,40,20,0,73,41,5,4126,Advanced
0,0,0,0,0,78,42,4,3887,Advanced
118,118,118,10,0,9,8,2,1822,Advanced
10,10,10,0,0,27,22,3,5907,Advanced
0,0,0,0,0,36,30,3,5672,Advanced
0,0,0,0,0,64,39,3,5086,Advanced
0,0,0,0,0,2,15,1,5073,Advanced
10,10,10,0,0,94,67,15,4386,Advanced
30,30,30,0,0,31,31,1,3756,Advanced
0,0,0,0,0,62,39,2,5982,Advanced
0,0,0,0,0,71,43,6,5604,Advanced
10,10,10,0,0,74,52,10,5501,Advanced
10,10,10,0,0,30,32,1,5245,Advanced
0,0,0,0,0,34,33,1,5113,Advanced
10,10,10,0,0,50,40,11,4810,Advanced
0,0,0,0,0,37,32,6,4232,Advanced
10,10,10,0,0,33,29,6,4144,Advanced
20,20,20,0,0,30,24,3,3391,Advanced
0,0,0,0,0,78,49,7,5984,Advanced
0,0,0,0,0,45,35,2,5610,Advanced
0,0,0,0,0,54,43,5,5496,Advanced
0,0,0,0,0,14,23,5,5213,Advanced
0,0,0,0,0,55,40,7,4827,Advanced
30,30,30,0,0,20,17,3,4498,Advanced
10,10,10,0,0,19,20,0,4379,Intermediate
0,0,0,0,0,55,31,3,4257,Intermediate
8,8,8,0,0,49,29,8,4073,Intermediate
0,0,0,0,0,85,42,6,3988,Intermediate
0,0,0,0,0,36,23,3,3782,Intermediate
10,10,10,0,0,63,30,4,3758,Intermediate
10,10,10,0,0,42,25,6,3415,Intermediate
10,10,10,0,0,46,19,1,3135,Intermediate
20,20,20,0,0,50,33,9,2962,Intermediate
0,0,0,0,0,25,12,1,1348,Intermediate
0,0,0,0,0,32,28,7,5778,Intermediate
0,0,0,0,0,43,29,1,5536,Intermediate
0,0,0,0,0,44,36,1,5504,Intermediate
0,0,0,0,0,70,46,6,5294,Intermediate
10,10,10,10,0,50,33,5,5334,Intermediate
0,0,0,0,0,40,32,1,5245,Intermediate
0,0,0,0,0,42,35,3,5081,Intermediate
40,40,40,10,0,71,45,9,4330,Intermediate
10,10,10,0,0,50,31,4,4482,Intermediate
10,10,10,10,0,40,25,3,3864,Intermediate
30,30,30,0,0,35,31,2,2151,Intermediate
0,0,0,0,0,53,39,3,5890,Intermediate
0,0,0,0,0,7,18,3,5813,Intermediate
30,30,30,10,0,60,48,13,5669,Intermediate
0,0,0,0,0,31,30,6,5525,Intermediate
8,8,8,0,0,46,30,5,5215,Intermediate
0,0,0,0,0,17,23,1,5121,Intermediate
10,10,10,0,0,43,26,2,5029,Intermediate
0,0,0,0,0,21,25,0,4983,Intermediate
10,10,10,10,0,44,29,6,4978,Intermediate
0,0,0,0,0,39,27,4,4931,Intermediate
0,0,0,0,0,73,46,4,4821,Intermediate
0,0,0,0,0,6,16,1,4616,Intermediate
0,0,0,0,0,39,29,2,4542,Intermediate
20,20,20,0,0,35,35,2,4072,Intermediate
0,0,0,0,0,26,22,5,3660,Intermediate
0,0,0,0,0,19,24,2,3318,Intermediate
30,30,30,0,0,33,21,5,3182,Intermediate
0,0,0,0,0,21,27,1,5930,Intermediate
0,0,0,0,0,36,26,7,5766,Intermediate
0,0,0,0,0,22,26,4,5566,Intermediate
0,0,0,0,0,48,33,0,5410,Intermediate
0,0,0,0,0,65,44,2,5220,Intermediate
0,0,0,0,0,15,17,1,4989,Intermediate
0,0,0,0,0,11,14,1,4949,Intermediate
0,0,0,0,0,84,57,8,4721,Intermediate
20,20,20,0,0,29,19,2,4641,Intermediate
0,0,0,0,0,37,27,7,4511,Intermediate
0,0,0,0,0,42,32,2,4388,Intermediate
10,10,10,0,0,26,17,1,4324,Intermediate
0,0,0,0,0,22,18,3,4201,Intermediate
0,0,0,0,0,10,17,2,4142,Intermediate
48,48,48,10,0,26,31,2,4034,Intermediate
0,0,0,0,0,40,31,3,3682,Intermediate
28,28,28,0,0,26,14,1,3040,Intermediate
10,10,10,10,0,30,26,3,5959,Intermediate
0,0,0,0,0,15,22,4,5498,Intermediate
10,10,10,0,0,28,27,1,5383,Intermediate
0,0,0,0,0,47,34,2,5361,Intermediate
10,10,10,0,0,39,42,2,5175,Intermediate
10,10,10,0,0,27,26,6,5169,Intermediate
0,0,0,0,0,24,21,0,5124,Intermediate
10,10,10,0,0,39,33,5,5065,Intermediate
0,0,0,0,0,28,27,3,4351,Intermediate
30,30,30,0,0,46,30,8,4346,Intermediate
0,0,0,0,0,30,19,0,4156,Intermediate
0,0,0,0,0,54,30,5,3675,Intermediate
0,0,0,0,0,89,51,16,3399,Intermediate
0,0,0,0,0,37,28,0,3225,Intermediate
0,0,0,0,0,26,22,0,2949,Intermediate
0,0,0,0,0,89,43,12,2908,Intermediate
10,10,10,10,0,48,32,3,5251,Intermediate
0,0,0,0,0,67,46,10,5070,Intermediate
0,0,0,0,0,29,27,0,5066,Intermediate
0,0,0,0,0,49,21,4,4887,Intermediate
0,0,0,0,0,80,52,8,4884,Intermediate
10,10,10,0,0,21,23,3,4820,Intermediate
0,0,0,0,0,19,25,2,4705,Intermediate
10,10,10,0,0,53,41,8,4625,Intermediate
0,0,0,0,0,40,29,4,4595,Intermediate
0,0,0,0,0,51,35,6,4518,Intermediate
0,0,0,0,0,43,29,4,4115,Intermediate
0,0,0,0,0,141,67,10,3788,Intermediate
0,0,0,0,0,39,23,3,3579,Intermediate
0,0,0,0,0,27,25,3,5984,Intermediate
0,0,0,0,0,80,44,7,5730,Intermediate
0,0,0,0,0,23,23,2,5697,Intermediate
0,0,0,0,0,36,29,1,5688,Intermediate
0,0,0,0,0,33,26,2,5669,Intermediate
0,0,0,0,0,46,38,1,5388,Intermediate
10,10,10,0,0,69,44,9,5365,Intermediate
10,10,10,0,0,13,22,2,5130,Intermediate
0,0,0,0,0,31,23,2,5128,Intermediate
0,0,0,0,0,16,18,2,4861,Intermediate
0,0,0,0,0,39,24,3,4703,Intermediate
20,20,20,0,0,27,24,1,4617,Intermediate
0,0,0,0,0,78,53,7,5716,Beginner
0,0,0,0,0,26,20,0,5550,Beginner
0,0,0,0,0,45,29,5,5478,Beginner
0,0,0,0,0,51,36,11,5271,Beginner
0,0,0,0,0,57,37,7,5044,Beginner
0,0,0,0,0,44,35,3,5031,Beginner
0,0,0,0,0,16,17,0,4967,Beginner
0,0,0,0,0,11,15,2,4949,Beginner
0,0,0,0,0,44,28,8,4893,Beginner
0,0,0,0,0,17,18,1,4879,Beginner
10,10,10,0,0,47,32,7,4875,Beginner
0,0,0,0,0,70,42,6,4536,Beginner
0,0,0,0,0,10,14,1,4024,Beginner
10,10,10,0,0,56,31,3,3893,Beginner
0,0,0,0,0,31,24,5,3863,Beginner
0,0,0,0,0,44,24,2,3539,Beginner
0,0,0,0,0,29,21,3,3139,Beginner
10,10,10,0,0,49,24,6,2943,Beginner
10,10,10,0,0,21,20,1,2851,Beginner
0,0,0,0,0,34,27,1,5781,Beginner
0,0,0,0,0,17,21,1,5758,Beginner
10,10,10,0,0,8,20,1,5683,Beginner
0,0,0,0,0,34,30,1,5514,Beginner
0,0,0,0,0,68,51,9,5509,Beginner
10,10,10,0,0,26,29,3,5493,Beginner
0,0,0,0,0,35,24,1,5472,Beginner
10,10,10,0,0,130,72,17,5277,Beginner
0,0,0,0,0,15,19,2,5172,Beginner
0,0,0,0,0,44,28,5,5151,Beginner
0,0,0,0,0,46,39,3,5124,Beginner
0,0,0,0,0,39,23,2,5075,Beginner
0,0,0,0,0,82,53,6,5036,Beginner
0,0,0,0,0,55,37,6,4988,Beginner
0,0,0,0,0,66,41,6,4922,Beginner
0,0,0,0,0,44,23,1,4889,Beginner
0,0,0,0,0,28,19,1,4788,Beginner
0,0,0,0,0,47,37,11,4758,Beginner
0,0,0,0,0,35,21,1,4674,Beginner
0,0,0,0,0,47,29,3,4655,Beginner
10,10,10,0,0,41,35,2,4600,Beginner
0,0,0,0,0,11,16,3,4585,Beginner
0,0,0,0,0,33,21,3,4565,Beginner
10,10,10,10,0,5,15,2,4531,Beginner
0,0,0,0,0,2,13,2,4370,Beginner
0,0,0,0,0,35,22,1,4337,Beginner
10,10,10,0,0,26,18,1,4292,Beginner
0,0,0,0,0,17,16,0,4249,Beginner
0,0,0,0,0,46,29,6,4034,Beginner
0,0,0,0,0,45,24,4,4015,Beginner
0,0,0,0,0,26,20,4,3978,Beginner
0,0,0,0,0,33,24,5,3960,Beginner
20,20,20,0,0,35,32,1,3948,Beginner
0,0,0,0,0,27,25,0,3944,Beginner
8,8,8,0,0,25,20,2,3758,Beginner
0,0,0,0,0,26,19,0,3669,Beginner
0,0,0,0,0,36,29,2,4183,Beginner
0,0,0,0,0,34,18,1,3449,Beginner
0,0,0,0,0,23,17,2,3295,Beginner
0,0,0,0,0,36,24,3,3138,Beginner
0,0,0,0,0,35,27,4,3081,Beginner
0,0,0,0,0,27,28,1,6005,Beginner
0,0,0,0,0,24,23,4,5924,Beginner
10,10,10,0,0,26,21,2,5886,Beginner
0,0,0,0,0,41,26,3,5842,Beginner
10,10,10,0,0,45,29,4,5746,Beginner
9,9,9,0,0,46,34,0,5494,Beginner
0,0,0,0,0,50,37,5,5435,Beginner
0,0,0,0,0,12,17,1,5361,Beginner
0,0,0,0,0,17,23,4,5068,Beginner
0,0,0,0,0,47,25,1,5004,Beginner
0,0,0,0,0,79,34,2,4963,Beginner
20,20,20,0,0,8,13,2,4371,Beginner
0,0,0,0,0,21,16,0,4252,Beginner
10,10,10,0,0,30,22,1,3953,Beginner
10,10,10,0,0,31,24,1,3699,Beginner
0,0,0,0,0,43,31,10,3512,Beginner
0,0,0,0,0,47,29,4,3438,Beginner
10,10,10,0,0,46,26,3,3133,Beginner
0,0,0,0,0,42,18,2,2754,Beginner
0,0,0,0,0,21,24,4,5997,Beginner
0,0,0,0,0,40,29,3,5820,Beginner
0,0,0,0,0,17,22,0,5783,Beginner
0,0,0,0,0,27,23,4,5758,Beginner
0,0,0,0,0,22,20,0,5668,Beginner
0,0,0,0,0,14,20,1,5617,Beginner
0,0,0,0,0,80,57,16,5584,Beginner
20,20,20,0,0,59,40,2,5500,Beginner
0,0,0,0,0,64,41,5,5449,Beginner
0,0,0,0,0,46,33,7,5191,Beginner
0,0,0,0,0,24,19,0,5101,Beginner
0,0,0,0,0,31,25,2,5071,Beginner
10,10,10,0,0,18,20,1,5042,Beginner
0,0,0,0,0,46,30,9,5030,Beginner
0,0,0,0,0,13,21,1,4976,Beginner
10,10,10,10,0,46,35,11,4878,Beginner
10,10,10,0,0,48,25,4,4767,Beginner
20,20,20,0,0,33,19,2,3664,Intermediate
0,0,0,0,0,17,17,1,3115,Intermediate
10,10,10,0,0,69,36,3,2056,Intermediate
10,10,10,0,0,54,44,6,5772,Intermediate
0,0,0,0,0,19,22,4,5684,Intermediate
10,10,10,0,0,26,26,4,5654,Intermediate
30,30,30,10,0,19,21,1,5493,Intermediate
0,0,0,0,0,77,51,7,5480,Intermediate
0,0,0,0,0,25,25,5,5328,Intermediate
0,0,0,0,0,18,19,1,5228,Intermediate
10,10,10,0,0,37,31,0,5123,Intermediate
0,0,0,0,0,3,16,3,5042,Intermediate
0,0,0,0,0,77,56,15,4974,Intermediate
18,18,18,10,0,14,24,0,4853,Intermediate
10,10,10,0,0,32,30,6,4712,Intermediate
0,0,0,0,0,34,23,4,4636,Intermediate
10,10,10,0,0,19,18,3,4485,Intermediate
0,0,0,0,0,95,53,14,4165,Intermediate
0,0,0,0,0,11,18,5,4121,Intermediate
20,20,20,0,0,42,24,0,3899,Intermediate
10,10,10,0,0,37,29,2,3791,Intermediate
0,0,0,0,0,27,24,4,3655,Intermediate
10,10,10,0,0,43,30,2,3062,Intermediate
10,10,10,0,0,35,17,4,2057,Intermediate
40,40,40,10,0,49,44,7,5984,Intermediate
0,0,0,0,0,42,31,5,5568,Intermediate
0,0,0,0,0,43,34,10,5384,Intermediate
0,0,0,0,0,34,28,2,5040,Intermediate
0,0,0,0,0,11,17,2,4985,Intermediate
0,0,0,0,0,69,49,7,4945,Intermediate
0,0,0,0,0,23,21,1,4694,Intermediate
0,0,0,0,0,39,24,1,4384,Intermediate
0,0,0,0,0,27,29,3,4053,Intermediate
0,0,0,0,0,106,66,14,3971,Intermediate
10,10,10,0,0,31,21,3,3820,Intermediate
0,0,0,0,0,26,15,1,3428,Intermediate
0,0,0,0,0,35,23,2,3141,Intermediate
10,10,10,0,0,64,45,5,3099,Intermediate
0,0,0,0,0,24,22,2,5984,Intermediate
30,30,30,10,0,31,33,3,5845,Intermediate
0,0,0,0,0,70,44,7,5571,Intermediate
10,10,10,0,0,40,34,4,5450,Intermediate
10,10,10,0,0,46,38,2,5368,Intermediate
0,0,0,0,0,84,43,5,5418,Intermediate
0,0,0,0,0,33,25,2,4927,Intermediate
0,0,0,0,0,49,28,6,4725,Intermediate
0,0,0,0,0,22,24,2,4286,Intermediate
10,10,10,0,0,32,17,0,4251,Intermediate
0,0,0,0,0,28,18,1,3748,Intermediate
30,30,30,0,0,87,45,5,3259,Intermediate
0,0,0,0,0,28,15,1,2440,Intermediate
0,0,0,0,0,19,23,1,5849,Intermediate
0,0,0,0,0,56,32,0,5749,Intermediate
0,0,0,0,0,26,25,2,5683,Intermediate
0,0,0,0,0,66,44,11,5592,Intermediate
0,0,0,0,0,32,25,0,5542,Intermediate
0,0,0,0,0,48,30,2,5396,Intermediate
0,0,0,0,0,29,22,0,4840,Intermediate
0,0,0,0,0,31,25,4,4835,Intermediate
0,0,0,0,0,18,19,1,4470,Intermediate
20,20,20,0,0,45,44,1,4363,Intermediate
20,20,20,0,0,36,28,3,4275,Intermediate
0,0,0,0,0,30,20,2,4274,Intermediate
10,10,10,0,0,42,21,4,4208,Intermediate
8,8,8,0,0,22,30,2,3308,Intermediate
0,0,0,0,0,24,20,4,3008,Intermediate
0,0,0,0,0,22,17,1,2638,Intermediate
0,0,0,0,0,23,28,1,5974,Intermediate
0,0,0,0,0,19,28,6,5766,Intermediate
40,40,40,0,0,50,41,6,5663,Intermediate
0,0,0,0,0,17,22,1,5173,Intermediate
10,10,10,0,0,30,26,8,5024,Intermediate
0,0,0,0,0,35,34,4,4996,Intermediate
10,10,10,0,0,28,28,1,4842,Intermediate
0,0,0,0,0,39,33,1,4842,Intermediate
10,10,10,0,0,46,27,2,4540,Intermediate
0,0,0,0,0,49,35,3,4685,Intermediate
0,0,0,0,0,62,25,1,4245,Intermediate
10,10,10,0,0,41,30,4,3793,Intermediate
10,10,10,0,0,2,12,2,3786,Intermediate
0,0,0,0,0,29,24,3,3542,Intermediate
10,10,10,0,0,36,30,3,3363,Intermediate
0,0,0,0,0,44,20,1,2448,Intermediate
60,60,60,0,0,9,9,2,2355,Intermediate
10,10,10,0,0,43,34,5,5755,Intermediate
0,0,0,0,0,41,29,1,5652,Intermediate
0,0,0,0,0,26,23,2,5606,Intermediate
10,10,10,0,0,33,24,3,5376,Intermediate
0,0,0,0,0,14,22,3,5326,Intermediate
10,10,10,0,0,23,25,0,5266,Intermediate
0,0,0,0,0,44,30,2,5213,Intermediate
20,20,20,0,0,27,24,2,5113,Intermediate
0,0,0,0,0,50,38,8,4894,Intermediate
0,0,0,0,0,102,47,4,4870,Intermediate
20,20,20,10,0,133,66,9,4804,Intermediate
0,0,0,0,0,44,38,3,4695,Intermediate
10,10,10,0,0,49,28,7,4558,Intermediate
0,0,0,0,0,42,31,1,4504,Intermediate
0,0,0,0,0,107,48,9,2575,Beginner
0,0,0,0,0,23,27,5,5984,Beginner
0,0,0,0,0,24,22,0,5714,Beginner
10,10,10,0,0,13,22,1,5640,Beginner
0,0,0,0,0,35,31,6,5499,Beginner
10,10,10,0,0,31,23,2,5336,Beginner
0,0,0,0,0,25,17,1,5270,Beginner
